Exchange Date,Bid,Ask,High,Low,Open,Refresh Rate,BidNet
27/04/2011,8.4442,8.4492,8.4522,8.3720,8.3869,,+0.0700
26/04/2011,8.3742,8.3815,8.3865,8.2951,8.3316,,+0.0399
25/04/2011,8.3343,8.3369,8.3720,8.3002,8.3579,,-0.0097
22/04/2011,8.3440,8.3492,8.3542,8.3272,8.3455,,-0.0033
21/04/2011,8.3473,8.3499,8.3709,8.2946,8.3113,,+0.0312
20/04/2011,8.3161,8.3195,8.3265,8.1778,8.1872,,+0.1305
19/04/2011,8.1856,8.1906,8.1894,8.1223,8.1634,,+0.0154
18/04/2011,8.1702,8.1720,8.2241,8.1278,8.2029,,-0.0427
15/04/2011,8.2129,8.2192,8.2233,8.1641,8.1959,,+0.0179
14/04/2011,8.1950,8.1983,8.2011,8.1302,8.1614,,+0.0301
13/04/2011,8.1649,8.1691,8.1937,8.1064,8.1120,,+0.0523
12/04/2011,8.1126,8.1152,8.1795,8.0743,8.1528,,-0.0411
11/04/2011,8.1537,8.1586,8.2183,8.1434,8.2023,,-0.0533
8/04/2011,8.2070,8.2117,8.2232,8.1214,8.1347,,+0.0723
7/04/2011,8.1347,8.1363,8.1662,8.0885,8.1109,,+0.0211
6/04/2011,8.1136,8.1167,8.1232,8.0174,8.0225,,+0.0858
5/04/2011,8.0278,8.0296,8.0617,7.9963,8.0601,,-0.0274
4/04/2011,8.0552,8.0585,8.1028,8.0336,8.0828,,-0.0241
1/04/2011,8.0793,8.0850,8.0855,8.0199,8.0326,,+0.0461
31/03/2011,8.0332,8.0351,8.0643,8.0235,8.0286,,-0.0001
30/03/2011,8.0333,8.0382,8.0511,8.0004,8.0138,,+0.0183
29/03/2011,8.0150,8.0168,8.0205,7.9539,7.9856,,+0.0284
28/03/2011,7.9866,7.9900,8.0457,7.9744,7.9828,,-0.0102
25/03/2011,7.9968,8.0017,8.0231,7.9369,7.9541,,+0.0366
24/03/2011,7.9602,7.9628,7.9711,7.8767,7.8921,,+0.0664
23/03/2011,7.8938,7.8971,7.9145,7.8430,7.8801,,+0.0213
22/03/2011,7.8725,7.8759,7.8971,7.8251,7.8493,,+0.0239
21/03/2011,7.8486,7.8519,7.8519,7.7599,7.7629,,+0.0771
18/03/2011,7.7715,7.7766,7.7832,7.6301,7.6589,,+0.1178
17/03/2011,7.6537,7.6564,7.7021,7.5673,7.6267,,+0.0392
16/03/2011,7.6145,7.6187,7.7658,7.6043,7.7120,,-0.1029
15/03/2011,7.7174,7.7223,7.8737,7.6515,7.8623,,-0.1418
14/03/2011,7.8592,7.8617,7.8901,7.8269,7.8831,,-0.0397
11/03/2011,7.8989,7.9034,7.9109,7.7654,7.7903,,+0.1072
10/03/2011,7.7917,7.7964,7.8787,7.7787,7.8659,,-0.0737
9/03/2011,7.8654,7.8670,7.8918,7.8336,7.8662,,+0.0006
8/03/2011,7.8648,7.8663,7.8929,7.8294,7.8723,,-0.0104
7/03/2011,7.8752,7.8770,7.9308,7.8554,7.9027,,-0.0220
4/03/2011,7.8972,7.9027,7.9020,7.8455,7.8992,,-0.0040
3/03/2011,7.9012,7.9030,7.9368,7.8848,7.9223,,-0.0166
2/03/2011,7.9178,7.9225,7.9310,7.8554,7.8946,,+0.0224
